653.8	13.09	57.06
663.6	13.12	55.06
673.5	13.15	53.3
683.3	13.18	51.74
693.1	13.21	50.34
703	13.24	49.07
712.8	13.27	47.91
722.6	13.3	46.84
732.4	13.33	45.85
742.3	13.36	44.94
752.1	13.39	44.08
761.9	13.42	43.27
771.8	13.45	42.51
781.6	13.48	41.8
791.4	13.51	41.12
801.2	13.54	40.48
811.1	13.57	39.86
820.9	13.6	39.28
830.7	13.63	38.72
840.6	13.66	38.19
850.4	13.69	37.68
860.2	13.72	37.19
870	13.75	36.72
879.9	13.78	36.27
889.7	13.81	35.83
899.5	13.84	35.41
909.4	13.87	35.01
919.2	13.9	34.62
929	13.93	34.24
938.8	13.96	33.87
948.7	13.99	33.52
958.5	14.02	33.17
968.3	14.05	32.84
978.2	14.08	32.51
988	14.11	32.2
997.8	14.14	31.89
1008	14.17	31.6
1017	14.2	31.31
1027	14.23	31.02
1037	14.26	30.75
1047	14.29	30.48
1057	14.32	30.22
1067	14.35	29.97
1076	14.38	29.72
1086	14.41	29.48
1096	14.44	29.24
1106	14.47	29.01
1116	14.51	28.78
1126	14.54	28.56
1135	14.57	28.35
1145	14.6	28.13
1155	14.63	27.93
1165	14.66	27.72
1175	14.69	27.53
1185	14.72	27.33
1194	14.75	27.14
1204	14.78	26.95
1214	14.81	26.77
1224	14.84	26.59
1234	14.87	26.42
1244	14.9	26.24
1253	14.93	26.08
1263	14.96	25.91
1273	14.99	25.75
300	15.02	1003
309.8	15.05	1000
319.7	15.08	996
329.5	15.11	991.5
339.3	15.14	986.4
349.1	15.17	980.8
359	15.2	974.8
368.8	15.23	968.3
378.6	15.26	961.4
388.5	15.29	954.1
398.3	15.32	946.4
408.1	15.35	938.3
417.9	15.38	929.9
427.8	15.41	921
437.6	15.44	911.8
447.4	15.47	902.2
457.3	15.5	892.1
467.1	15.53	881.6
476.9	15.56	870.6
486.7	15.59	859.2
496.6	15.62	847.2
506.4	15.65	834.7
516.2	15.68	821.5
526.1	15.71	807.6
535.9	15.74	792.9
545.7	15.77	777.2
555.5	15.8	760.5
565.4	15.83	742.6
575.2	15.86	723
585	15.89	701.3
594.8	15.92	676.9
604.7	15.95	648.4
614.5	15.98	613.1
624.3	16.01	100.6
634.2	16.04	89.95
644	16.07	83.13
653.8	16.1	78.12
663.6	16.13	74.17
673.5	16.16	70.93
683.3	16.19	68.18
693.1	16.22	65.81
703	16.25	63.71
712.8	16.28	61.85
722.6	16.31	60.17
732.4	16.34	58.65
742.3	16.37	57.25
752.1	16.4	55.96
761.9	16.43	54.77
771.8	16.46	53.66
781.6	16.49	52.62
791.4	16.52	51.64
801.2	16.55	50.72
811.1	16.58	49.86
820.9	16.61	49.03
830.7	16.64	48.25
840.6	16.67	47.51
850.4	16.7	46.8
860.2	16.73	46.13
870	16.76	45.48
879.9	16.79	44.86
889.7	16.82	44.27
899.5	16.85	43.7
909.4	16.88	43.15
919.2	16.91	42.62
929	16.94	42.11
938.8	16.97	41.62
948.7	17	41.14
958.5	17.03	40.68
968.3	17.06	40.24
978.2	17.09	39.81
988	17.12	39.39
997.8	17.15	38.98
1008	17.18	38.59
1017	17.21	38.21
1027	17.24	37.83
1037	17.27	37.47
1047	17.3	37.12
1057	17.33	36.78
1067	17.36	36.44
1076	17.39	36.12
1086	17.42	35.8
1096	17.45	35.49
1106	17.48	35.19
1116	17.51	34.9
1126	17.54	34.61
1135	17.57	34.33
1145	17.6	34.05
1155	17.63	33.78
1165	17.66	33.52
1175	17.69	33.26
1185	17.72	33.01
1194	17.75	32.76
1204	17.78	32.52
1214	17.81	32.29
1224	17.84	32.05
1234	17.87	31.83
1244	17.9	31.6
1253	17.93	31.39
1263	17.96	31.17
1273	17.99	30.96
300	18.02	1004
309.8	18.05	1001
319.7	18.08	997.3
329.5	18.11	992.7
339.3	18.14	987.7
349.1	18.17	982.1
359	18.2	976.1
368.8	18.23	969.6
378.6	18.26	962.8
388.5	18.29	955.5
398.3	18.32	947.9
408.1	18.35	939.9
417.9	18.38	931.4
427.8	18.41	922.7
437.6	18.44	913.5
447.4	18.47	903.9
457.3	18.5	894
467.1	18.53	883.6
476.9	18.56	872.8
486.7	18.59	861.5
496.6	18.62	849.7
506.4	18.65	837.3
516.2	18.68	824.3
526.1	18.71	810.7
535.9	18.74	796.3
545.7	18.77	781.1
555.5	18.8	764.9
565.4	18.83	747.5
575.2	18.86	728.7
585	18.89	708.1
594.8	18.92	685.2
604.7	18.95	659.2
614.5	18.98	628.3
624.3	19.01	588.9
634.2	19.04	524.8
644	19.07	121.3
653.8	19.1	107.8
663.6	19.13	99.24
673.5	19.16	92.95
683.3	19.19	88.02
693.1	19.22	83.98
703	19.25	80.58
712.8	19.28	77.65
722.6	19.31	75.07
732.4	19.34	72.79
742.3	19.37	70.73
752.1	19.4	68.87
761.9	19.43	67.16
771.8	19.46	65.6
781.6	19.49	64.15
791.4	19.52	62.8
801.2	19.55	61.55
811.1	19.58	60.37
820.9	19.61	59.26
830.7	19.64	58.21
840.6	19.67	57.22
850.4	19.7	56.29
860.2	19.73	55.4
870	19.76	54.55
879.9	19.79	53.74
889.7	19.82	52.96
899.5	19.85	52.22
909.4	19.88	51.51
919.2	19.91	50.83
929	19.94	50.17
938.8	19.97	49.54
948.7	20	48.93
958.5	20.03	48.35
968.3	20.06	47.78
978.2	20.09	47.23
988	20.12	46.7
997.8	20.15	46.19
1008	20.18	45.69
1017	20.21	45.21
1027	20.24	44.74
1037	20.27	44.28
1047	20.3	43.84
1057	20.33	43.41
1067	20.36	42.99
1076	20.39	42.59
1086	20.42	42.19
1096	20.45	41.8
1106	20.48	41.43
1116	20.51	41.06
1126	20.54	40.7
1135	20.57	40.35
1145	20.6	40.01
1155	20.63	39.68
1165	20.66	39.35
1175	20.69	39.03
1185	20.72	38.72
1194	20.75	38.42
1204	20.78	38.12
1214	20.81	37.83
1224	20.84	37.54
1234	20.87	37.26
1244	20.9	36.98
1253	20.93	36.72
1263	20.96	36.45
1273	20.99	36.19
300	21.02	1006
309.8	21.05	1002
319.7	21.08	998.5
329.5	21.11	994
339.3	21.14	988.9
349.1	21.17	983.4
359	21.2	977.4
368.8	21.23	971
378.6	21.26	964.1
388.5	21.29	956.9
398.3	21.32	949.3
408.1	21.35	941.3
417.9	21.38	933
427.8	21.41	924.3
437.6	21.44	915.2
447.4	21.47	905.7
457.3	21.5	895.9
467.1	21.53	885.6
476.9	21.56	874.9
486.7	21.59	863.7
496.6	21.62	852.1
506.4	21.65	839.9
516.2	21.68	827.1
526.1	21.71	813.7
535.9	21.74	799.7
545.7	21.77	784.8
555.5	21.8	769
565.4	21.83	752.1
575.2	21.86	734
585	21.89	714.3
594.8	21.92	692.7
604.7	21.95	668.5
614.5	21.98	640.7
624.3	22.01	607.3
634.2	22.04	563.1
644	22.07	484.2
653.8	22.1	163.5
663.6	22.13	136.7
673.5	22.16	122.7
683.3	22.19	113.2
693.1	22.22	106.1
703	22.25	100.5
712.8	22.28	95.88
722.6	22.31	91.97
732.4	22.34	88.59
742.3	22.37	85.62
752.1	22.4	82.98
761.9	22.43	80.61
771.8	22.46	78.46
781.6	22.49	76.49
791.4	22.52	74.68
801.2	22.55	73.01
811.1	22.58	71.45
820.9	22.61	70
830.7	22.64	68.64
840.6	22.67	67.36
850.4	22.7	66.15
860.2	22.73	65.01
870	22.76	63.93
879.9	22.79	62.91
889.7	22.82	61.93
899.5	22.85	60.99
909.4	22.88	60.1
919.2	22.91	59.25
929	22.94	58.43
938.8	22.97	57.65
948.7	23	56.89
958.5	23.03	56.17
968.3	23.06	55.47
