T,P,rho,h,cp,mu,k
881.0,24.5,68.11088267998856,3521122.8617882906,2917.4826278116993,3.4786875605294076e-05,0.10378708262711639
882.0,24.5,67.98695932122853,3524038.621318055,2914.0428414526614,3.482491354734833e-05,0.10388010840861242
883.0,24.5,67.8636752654053,3526950.960207413,2910.6412640274402,3.486294642720862e-05,0.10397366599964665
884.0,24.5,67.74102444061174,3529859.916417782,2907.2774018965133,3.490097414902198e-05,0.10406774992510084
885.0,24.5,67.61900085952134,3532765.5274210903,2903.9507696884098,3.493899661917393e-05,0.10416235478416311
886.0,24.5,67.49759861784645,3535667.830207953,2900.660890128277,3.497701374623537e-05,0.10425747524881299
887.0,24.5,67.37681189283137,3538566.861295695,2897.407293870675,3.501502544091042e-05,0.1043531060623367
888.0,24.5,67.25663494177894,3541462.6567361844,2894.1895193365017,3.505303161598585e-05,0.10444924203787273
889.0,24.5,67.13706210061001,3544355.2521235356,2891.0071125538975,3.5091032186281696e-05,0.10454587805698505
890.0,24.5,67.01808778245453,3547244.682601622,2887.859627003037,3.512902706860326e-05,0.10464300906826367
891.0,24.5,66.89970647627405,3550130.982871466,2884.7466234647004,3.516701618169431e-05,0.10474063008595183
892.0,24.5,66.78191274551405,3553014.187198458,2881.6676698724973,3.520499944619134e-05,0.10483873618859656
893.0,24.5,66.66470122678632,3555894.329419431,2878.62234116867,3.524297678457928e-05,0.10493732251772447
894.0,24.5,66.5480666285794,3558771.4429496187,2875.610219163342,3.5280948121148135e-05,0.1050363842765384
895.0,24.5,66.43200372999736,3561645.560789432,2872.6308923971433,3.5318913381950745e-05,0.10513591672863601
896.0,24.5,66.31650737952575,3564516.715531132,2869.6839560071076,3.53568724947617e-05,0.10523591519674799
897.0,24.5,66.201572493824,3567384.9393653674,2866.7690115957444,3.539482538903717e-05,0.10533637506149494
898.0,24.5,66.08719405654381,3570250.264087561,2863.8856671032163,3.543277199587598e-05,0.10543729176016153
899.0,24.5,65.9733671171726,3573112.721104197,2861.0335366825125,3.547071224798135e-05,0.10553866078548674
900.0,24.5,65.86008678990181,3575972.341438965,2858.2122405775613,3.550864607962385e-05,0.1056404776844687
901.0,24.5,65.74734825251872,3578829.155738798,2855.4214050041824,3.5546573426605185e-05,0.10574273805718315
902.0,24.5,65.63514674532217,3581683.1942797787,2852.6606620338143,3.558449422622281e-05,0.1058454375556133
903.0,24.5,65.52347757006034,3584534.486972943,2849.9296494799232,3.562240841723563e-05,0.10594857188249039
904.0,24.5,65.4123360888915,3587383.0633699633,2847.228010787063,3.566031593983032e-05,0.10605213679014296
905.0,24.5,65.30171772336593,3590228.9526687316,2844.5553949224495,3.569821673558868e-05,0.10615612807935348
906.0,24.5,65.191617953429,3593072.183718819,2841.911456270054,3.57361107474556e-05,0.10626054159822004
907.0,24.5,65.08203231644511,3595912.7850268506,2839.295854527091,3.577399791970799e-05,0.10636537324102213
908.0,24.5,64.97295640624144,3598750.7847617553,2836.7082546028737,3.581187819792441e-05,0.10647061894708759
909.0,24.5,64.86438587217137,3601586.210759948,2834.1483265199486,3.5849751528955355e-05,0.10657627469965943
910.0,24.5,64.75631641819723,3604419.0905303685,2831.6157453174765,3.58876178608944e-05,0.10668233652476003
911.0,24.5,64.64874380199137,3607249.451259476,2829.1101909567737,3.592547714305e-05,0.10678880049005016
912.0,24.5,64.5416638340558,3610077.319816107,2826.631348228976,3.596332932591795e-05,0.10689566270368002
913.0,24.5,64.43507237685938,3612902.72275627,2824.178906664764,3.600117436115453e-05,0.10700291931313034
914.0,24.5,64.32896534399237,3615725.6863278337,2821.7525604460893,3.603901220155031e-05,0.10711056650403902
915.0,24.5,64.2233386993381,3618546.2364751445,2819.352008319872,3.6076842801004555e-05,0.10721860049901166
916.0,24.5,64.11818845626105,3621364.3988435315,2816.976953513582,3.611466611450027e-05,0.10732701755641023
917.0,24.5,64.01351067681077,3624180.19878377,2814.627103652698,3.6152482098079924e-05,0.10743581396911776
918.0,24.5,63.90930147094251,3626993.6613564193,2812.3021706799686,3.619029070882152e-05,0.10754498606327263
919.0,24.5,63.805556995751864,3629804.811336108,2810.0018707764257,3.622809190481556e-05,0.107654530196969
920.0,24.5,63.70227345472584,3632613.673215732,2807.725924284137,3.626588564514226e-05,0.10776444275891615
921.0,24.5,63.59944709700759,3635420.271210578,2805.47405563062,3.630367188984948e-05,0.10787472016705177
922.0,24.5,63.49707421667591,3638224.6292623742,2803.2459932548904,3.6341450599931143e-05,0.1079853588671011
923.0,24.5,63.3951511520389,3641026.7710432634,2801.0414695351124,3.637922173730616e-05,0.10809635533107391
924.0,24.5,63.29367428494089,3643826.7199597037,2798.8602207177846,3.6416985264797854e-05,0.10820770605569101
925.0,24.5,63.192640040083184,3646624.499156306,2796.7019868484626,3.6454741146113814e-05,0.10831940756072873
926.0,24.5,63.092044884357364,3649420.1315196007,2794.566511703935,3.6492489345826286e-05,0.10843145638727035
927.0,24.5,62.99188532619212,3652213.639681731,2792.453542725857,3.65302298293531e-05,0.1085438490958514
928.0,24.5,62.89215791491156,3655005.0460240827,2790.362830955776,3.656796256293879e-05,0.1086565822644816
929.0,24.5,62.792859240106644,3657794.372680866,2788.294130971536,3.6605687513636536e-05,0.10876965248652821
930.0,24.5,62.69398593101806,3660581.6415426005,2786.2472008250184,3.664340464929001e-05,0.1088830563684379
931.0,24.5,62.59553465593076,3663366.874259577,2784.221801981176,3.668111393851626e-05,0.10899679052727458
932.0,24.5,62.4975021215801,3666150.0922452332,2782.2176992583545,3.6718815350688445e-05,0.10911085158804568
933.0,24.5,62.39988507256887,3668931.316679471,2780.234660769845,3.67565088559193e-05,0.10922523618078349
934.0,24.5,62.30268029079547,3671710.5685119326,2778.2724578666525,3.679419442504481e-05,0.1093399409373442
935.0,24.5,62.205884594892574,3674487.8684652075,2776.330865081446,3.68318720296085e-05,0.109454962487881
936.0,24.5,62.109494839676174,3677263.237037987,2774.4096600736634,3.686954164184569e-05,0.10957029745693567
937.0,24.5,62.01350791560492,3680036.6945081586,2772.50862357574,3.690720323466847e-05,0.1096859424590887
938.0,24.5,61.91792074824957,3682808.260935859,2770.6275393404444,3.694485678165088e-05,0.1098018940940916
939.0,24.5,61.82273029777164,3685577.956166468,2768.7661940892785,3.698250225701441e-05,0.10991814894139067
940.0,24.5,61.7279335584122,3688345.799833548,2766.924377461936,3.702013963561386e-05,0.11003470355393508
941.0,24.5,61.63352755798971,3691111.81136174,2765.101881966773,3.7057768892923534e-05,0.11015155445113617
942.0,24.5,61.53950935740699,3693876.0099696037,2763.298502932292,3.709539000502375e-05,0.11026869811081756
943.0,24.5,61.445876050167136,3696638.4146724264,2761.5140384595907,3.713300294858757e-05,0.11038613095995753
944.0,24.5,61.35262476189813,3699399.044284956,2759.7482893757706,3.717060770086803e-05,0.11050384936398021
945.0,24.5,61.259752649886124,3702157.917424115,2758.0010591882765,3.720820423968533e-05,0.11062184961428836
946.0,24.5,61.16725690261706,3704915.0525116506,2756.2721540401435,3.7245792543414746e-05,0.11074012791365843
947.0,24.5,61.075134739326245,3707670.4677767586,2754.5613826661356,3.7283372590974365e-05,0.11085868035900893
948.0,24.5,60.98338340955633,3710424.1812586407,2752.8685563497506,3.732094436181346e-05,0.11097750292092673
949.0,24.5,60.89200019272276,3713176.210809046,2751.1934888810765,3.735850783590093e-05,0.11109659141915143
950.0,24.5,60.800982397687214,3715926.574094744,2749.535996515473,3.739606299371403e-05,0.11121594149297749
951.0,24.5,60.71032736233835,3718675.288599978,2747.8958979330673,3.743360981622734e-05,0.11133554856520499
952.0,24.5,60.62003245318005,3721422.371628867,2746.2730141990387,3.747114828490211e-05,0.1114554077978103
953.0,24.5,60.53009506492673,3724167.84030777,2744.66716872468,3.750867838167562e-05,0.11157551403686655
954.0,24.5,60.44051262010586,3726911.711587617,2743.0781872292123,3.7546200088951e-05,0.11169586174332502
955.0,24.5,60.35128256866739,3729654.002246194,2741.5058977023427,3.7583713389587105e-05,0.11181644490493094
956.0,24.5,60.26240238759964,3732394.728890395,2739.9501303675406,3.762121826688871e-05,0.111937256922567
957.0,24.5,60.17386958055247,3735133.9079584423,2738.4107176460266,3.7658714704596874e-05,0.11205829046130877
958.0,24.5,60.08568167746611,3737871.555722061,2736.8874941214463,3.7696202686879595e-05,0.11217953725179684
959.0,24.5,59.99783623420717,3740607.688288631,2735.380296505224,3.7733682198322544e-05,0.11230098782004785
960.0,24.5,59.91033083221022,3743342.3216032875,2733.888963602576,3.7771153223920105e-05,0.1124226311114626
961.0,24.5,59.823163078125894,3746075.4714510073,2732.4133362791654,3.780861574906657e-05,0.1125444539535937
962.0,24.5,59.7363306034748,3748807.1534586474,2730.9532574284026,3.784606975954759e-05,0.11266644026431613
963.0,24.5,59.649831064307385,3751537.3830969613,2729.5085719393433,3.788351524153165e-05,0.11278856984063435
964.0,24.5,59.563662140869404,3754266.175682577,2728.0791266652095,3.7920952181561967e-05,0.11291081642046553
965.0,24.5,59.47782153727322,3756993.546379938,2726.6647703924914,3.795838056654831e-05,0.11303314440149262
966.0,24.5,59.392306981174386,3759719.5102032376,2725.265353810634,3.7995800383759274e-05,0.1131555028703729
967.0,24.5,59.30711622345389,3762444.0820182892,2723.8807294822814,3.803321162081445e-05,0.11327781363454681
968.0,24.5,59.2222470379054,3765167.2765444024,2722.5107518140817,3.807061426567699e-05,0.1133999437032725
969.0,24.5,59.137697220927976,3767889.108356194,2721.1552770280364,3.81080083066461e-05,0.11352162688121394
970.0,24.5,59.05346459122392,3770609.5918854014,2719.814163133369,3.814539373234998e-05,0.11364212813905761
971.0,24.5,58.969546989501055,3773328.7414226616,2718.4872698989243,3.818277053173871e-05,0.1137567302665346
972.0,24.5,58.88594227818072,3776046.5711192354,2717.1744588260653,3.82201386940773e-05,0.11388367320743883
973.0,24.5,58.802648341109965,3778763.094988751,2715.875593122076,3.8257498208939046e-05,0.11401084523748256
974.0,24.5,58.71966308327863,3781478.3269088794,2714.5905376740434,3.829484906619878e-05,0.11413824456617618
975.0,24.5,58.63698443054113,3784192.2806230127,2713.31915902322,3.8332191256026524e-05,0.11426586941939118
976.0,24.5,58.55461032934266,3786904.969741897,2712.061325339853,3.8369524768881146e-05,0.11439371803916039
977.0,24.5,58.47253874644977,3789616.4077452538,2710.816906398463,3.840684959550406e-05,0.1145217886834805
978.0,24.5,58.39076766868546,3792326.607983377,2709.5857735535756,3.8444165726913394e-05,0.11465007962611863
979.0,24.5,58.30929510266856,3795035.583678681,2708.3677997158948,3.848147315439777e-05,0.11477858915642107
980.0,24.5,58.22811907455705,3797743.347927274,2707.162859328892,3.8518771869510784e-05,0.11490731557912588
981.0,24.5,58.147237629795605,3800449.9137004567,2705.9708283458194,3.855606186406513e-05,0.1150362572141776
982.0,24.5,58.06664883286737,3803155.2938462314,2704.7915842071434,3.859334313012716e-05,0.1151654123965453
983.0,24.5,57.98635076704956,3805859.501090771,2703.6250058183687,3.8630615660011396e-05,0.11529477947604345
984.0,24.5,57.90634153417255,3808562.5480398843,2702.470973528259,3.8667879446275204e-05,0.11542435681715545
985.0,24.5,57.826619254383516,3811264.447180437,2701.3293691074414,3.870513448171365e-05,0.11555414279885977
986.0,24.5,57.74718206591319,3813965.2108817655,2700.200075727402,3.8742380759354326e-05,0.11568413581445906
987.0,24.5,57.668028124846565,3816664.8513970734,2699.082977939831,3.877961827245238e-05,0.11581433427141155
988.0,24.5,57.58915560489713,3819363.3808647958,2697.9779616563455,3.88168470144857e-05,0.1159447365911653
989.0,24.5,57.51056269718464,3822060.811309958,2696.884914128563,3.885406697915004e-05,0.11607534120899463
990.0,24.5,57.43224761001629,3824757.154645483,2695.8037239285227,3.88912781603544e-05,0.11620614657383947
991.0,24.5,57.35420856867141,3827452.4226735337,2694.734280929443,3.8928480552216466e-05,0.11633715114814676
992.0,24.5,57.27644381518945,3830146.62708678,2693.676476286826,3.896567414905804e-05,0.11646835340771437
993.0,24.5,57.19895160816108,3832839.7794696856,2692.6302024198767,3.900285894540076e-05,0.11659975184153744
994.0,24.5,57.12173022252278,3835531.891299754,2691.595352993248,3.9040034935961715e-05,0.11673134495165692
995.0,24.5,57.04477794935431,3838222.973948769,2690.5718228991,3.9077202115649316e-05,0.11686313125301014
996.0,24.5,56.9680930956796,3840913.038684016,2689.5595082394693,3.911436047955916e-05,0.1169951092732845
997.0,24.5,56.89167398427036,3843602.0966694765,2688.558306308936,3.9151510022969894e-05,0.11712727755277169
998.0,24.5,56.81551895345277,3846290.158967021,2687.56811557759,3.918865074133951e-05,0.1172596346442261
999.0,24.5,56.73962635691733,3848977.2365375627,2686.5888356742867,3.922578263030122e-05,0.11739217911272344
1000.0,24.5,56.66399456353116,3851663.340242223,2685.620367370189,3.926290568565984e-05,0.11752490953552247
500.0,25.0,850.5582015800443,981694.3267901196,4499.108470794372,0.00012354522439129292,0.6600063627989937
501.0,25.0,849.3418776987276,986196.0994225598,4504.448003405879,0.00012299749406502673,0.6591876781708261
502.0,25.0,848.1201477459283,990703.2453912755,4509.855319912024,0.00012245441975544669,0.6583607986978883
503.0,25.0,846.8929668380546,995215.8330141845,4515.3314927151205,0.00012191592158953121,0.6575257315040948
504.0,25.0,845.6602891780034,999733.9316948465,4520.877620856104,0.00012138192089298049,0.6566824830602809
505.0,25.0,844.4220680352861,1004257.6119495345,4526.49483085301,0.00012085234016240596,0.6558310591817393
506.0,25.0,843.1782557255043,1008786.945435137,4532.184277571161,0.00012032710303807479,0.6549714650250719
507.0,25.0,841.9288035891345,1013322.0049779533,4537.947145127134,0.00011980613427718742,0.6541037050843458
508.0,25.0,840.6736619695807,1017862.8646034247,4543.7846478283145,0.00011928935972766674,0.6532277831865742
509.0,25.0,839.412780190511,1022409.5995667952,4549.698031149006,0.00011877670630244965,0.6523437024865567
510.0,25.0,838.1461065323925,1026962.2863847794,4555.688572745328,0.00011826810195425019,0.6514514654610497
511.0,25.0,836.8735882082331,1031521.0028682927,4561.757583510529,0.00011776347565078551,0.6505510739022924
512.0,25.0,835.5951713385004,1036085.8281562058,4567.906408672333,0.0001172627573504494,0.6496425289109133
513.0,25.0,834.3108009251469,1040656.8427502639,4574.136428935235,0.00011676587797840329,0.64872583088816
514.0,25.0,833.020420824747,1045234.1285511433,4580.449061668562,0.00011627276940308308,0.647800979527504
515.0,25.0,831.7239737206902,1049817.7688957457,4586.845762143596,0.00011578336441309548,0.6468679738055851
516.0,25.0,830.4214010943937,1054407.8485957142,4593.328024821599,0.00011529759669449083,0.6459268119725033
517.0,25.0,829.1126431954891,1059004.4539773227,4599.897384695095,0.00011481540080839445,0.644977491541432
518.0,25.0,827.7976390109608,1063607.6729226648,4606.555418685641,0.00011433671216898375,0.6440200092775674
519.0,25.0,826.476326233165,1068217.5949123336,4613.3037471000935,0.00011386146702179056,0.6430543611863668
520.0,25.0,825.1486412266944,1072834.3110695584,4620.144035148715,0.00011338960242231437,0.6420805425010836
521.0,25.0,823.8145189940602,1077457.914205874,4627.077994528096,0.00011292105621493693,0.6410985476695977
522.0,25.0,822.4738931400954,1082088.4988684482,4634.107385071932,0.00011245576701210927,0.6401083703404659
523.0,25.0,821.1266958350677,1086726.1613890633,4641.2340164737125,0.00011199367417380903,0.6391100033482363
524.0,25.0,819.7728577764263,1091370.9999348703,4648.459750083949,0.00011153471778724466,0.6381034386979644
525.0,25.0,818.4123081491222,1096023.11456098,4655.786500786698,0.00011107883864679366,0.6370886675489165
526.0,25.0,817.0449745844421,1100682.6072649609,4663.21623895885,0.00011062597823415646,0.6360656801974341
527.0,25.0,815.6707831173015,1105349.5820433625,4670.750992516771,0.00011017607869871699,0.6350344660589422
528.0,25.0,814.2896581419046,1110024.1449503028,4678.392849054855,0.00010972908283808453,0.6339950136490439
529.0,25.0,812.9015223657175,1114706.4041582544,4686.143958080299,0.00010928493407880804,0.6329473105637027
530.0,25.0,811.5062967616785,1119396.4700211352,4694.006533350139,0.00010884357645724799,0.6318913434584511
531.0,25.0,810.1039005185476,1124094.4551397508,4701.982855314998,0.00010840495460058146,0.630827098026604
532.0,25.0,808.6942509893257,1128800.4744297657,4710.075273675958,0.00010796901370793231,0.629754558976431
533.0,25.0,807.2772636376612,1133514.645192279,4718.286210060252,0.00010753569953160841,0.6286737100072579
534.0,25.0,805.852851982117,1138237.0871871496,4726.618160822453,0.00010710495835842294,0.6275845337844318
535.0,25.0,804.4209275382484,1142967.9227091593,4735.073699978073,0.00010667673699109411,0.6264870119131346
536.0,25.0,802.9813997583212,1147707.2766672212,4743.655482276715,0.0001062509827296896,0.6253811249109505
537.0,25.0,801.5341759686481,1152455.2766666922,4752.366246422568,0.00010582764335311988,0.6242668521792087
538.0,25.0,800.0791613043326,1157212.0530950164,4761.208818450487,0.00010540666710063947,0.6231441719729626
539.0,25.0,798.6162586413566,1161977.739210805,4770.18611526713,0.00010498800265335126,0.622013061369602
540.0,25.0,797.1453685258796,1166752.4712365512,4779.301148365058,0.00010457159911569458,0.6208734962360357
541.0,25.0,795.6663891005767,1171536.3884551476,4788.557027721261,0.00010415740599688948,0.6197254511943515
542.0,25.0,794.1792160279059,1176329.6333104123,4797.956965890093,0.00010374537319232408,0.6185688995859097
543.0,25.0,792.6837424101315,1181132.3515117741,4807.504282301897,0.00010333545096486061,0.6174038134337879
544.0,25.0,791.1798587059534,1185944.692143416,4817.202407779691,0.0001029275899260416,0.6162301634035177
545.0,25.0,789.6674526435535,1190766.8077779955,4827.054889286697,0.00010252174101716845,0.6150479187619976
546.0,25.0,788.1464091298883,1195598.8545952893,4837.065394918773,0.00010211785549023345,0.613857047334534
547.0,25.0,786.616610156042,1200440.9925059022,4847.237719156255,0.00010171588488868164,0.6126575154599063
548.0,25.0,785.0779346984139,1205293.3852804035,4857.575788391217,0.00010131578102797377,0.611449287943359
549.0,25.0,783.5302586155406,1210156.2006841279,4868.083666746837,0.00010091749597592657,0.6102323280074179
550.0,25.0,781.9734545403107,1215029.6106179317,4878.765562207622,0.00010052098203280166,0.6090065972404326
551.0,25.0,780.4073917673379,1219913.7912652679,4889.625833079244,0.00010012619171111588,0.6077720555427288
552.0,25.0,778.8319361352194,1224808.9232458787,4900.668994798944,9.97330777151418e-05,0.6065286610702512
553.0,25.0,777.2469499034121,1229715.1917764905,4911.8997271195885,9.934159292006652e-05,0.6052763701755635
554.0,25.0,775.6522916234319,1234632.7868388705,4923.32288169038,9.89516903507779e-05,0.6040151373460902
555.0,25.0,774.047816004053,1239561.9033557128,4934.943490060771,9.856332316023972e-05,0.6027449151394326
556.0,25.0,772.4333737701872,1244502.741374703,4946.766772135286,9.817644460742334e-05,0.6014656541156314
557.0,25.0,770.8088115150775,1249455.506261318,4958.798145108632,9.779100803475294e-05,0.6001773027661997
558.0,25.0,769.1739715454236,1254420.4089007888,4971.043232914304,9.740696684502561e-05,0.5988798074397581
559.0,25.0,767.5286917190585,1259397.6659097904,4983.507876219898,9.702427447776537e-05,0.5975731122641106
560.0,25.0,765.8728052747101,1264387.4998584096,4996.198143008463,9.66428843849588e-05,0.5962571590645377
561.0,25.0,764.2061406534103,1269390.1395030196,5009.120339784368,9.626275000613e-05,0.5949318872781211
562.0,25.0,762.5285213110476,1274405.8200306857,5022.28102344905,9.588382474269878e-05,0.5935972338638781
563.0,25.0,760.8397655215559,1279434.7833157745,5035.687013892623,9.550606193157287e-05,0.5922531332084848
564.0,25.0,759.1396861701276,1284477.2781895846,5049.345407353355,9.512941481790529e-05,0.5908995170273109
565.0,25.0,757.4280905359253,1289533.5607236826,5063.2635905995185,9.47538365269709e-05,0.5895363142605531
566.0,25.0,755.7047800635424,1294603.8945279254,5077.449255994791,9.437928003507472e-05,0.5881634509641147
567.0,25.0,753.9695501226199,1299688.5510639525,5091.910417511383,9.400569813944222e-05,0.586780850195019
568.0,25.0,752.2221897547921,1304787.8099752297,5106.65542776229,9.36330434269995e-05,0.5853884318909479
569.0,25.0,750.4624814072026,1309901.9594346709,5121.692996129459,9.32612682419696e-05,0.5839861127436339
570.0,25.0,748.6902006517289,1315031.2965109441,5137.032208071942,9.289032465219934e-05,0.5825738060657101
571.0,25.0,746.9051158889511,1320176.127554727,5152.6825457052555,9.252016441411518e-05,0.5811514216506124
572.0,25.0,745.1069880358991,1325336.7686062492,5168.653909751986,9.215073893621448e-05,0.5797188656251441
573.0,25.0,743.2955701965027,1330513.5458254362,5184.956642972086,9.178199924098452e-05,0.5782760402942518
574.0,25.0,741.470607313534,1335706.795946374,5201.601555192937,9.14138959251232e-05,0.5768228439774993
575.0,25.0,739.6318358008399,1340916.8667575738,5218.59995006872,9.104637911794753e-05,0.5753591708367612
576.0,25.0,737.7789831544692,1346144.1176099589,5235.963653713251,9.067939843784563e-05,0.5738849106945721
577.0,25.0,735.9117675412255,1351388.919954493,5253.705045362547,9.031290294662707e-05,0.5723999488425184
578.0,25.0,734.0298973630585,1356651.6579115253,5271.837090240995,8.994684110161378e-05,0.5709041658390618
579.0,25.0,732.1330707955474,1361932.728874222,5290.373374820454,8.958116070529617e-05,0.5693974372960862
580.0,25.0,730.2209752986014,1367232.5441484898,5309.328144683099,8.921580885236743e-05,0.5678796336534379
581.0,25.0,728.2932870973093,1372551.529632221,5328.716345219749,8.885073187392976e-05,0.5663506199406455
582.0,25.0,726.3496706307413,1377890.126536706,5348.553665419741,8.848587527865453e-05,0.5648102555250001
583.0,25.0,724.38977796623,1383248.7921535233,5368.856585037249,8.812118369064724e-05,0.5632583938450177
584.0,25.0,722.413248176472,1388628.0006704228,5389.64242545023,8.775660078375154e-05,0.5616948821283074
585.0,25.0,720.4197066765613,1394028.2440400408,5410.929404561764,8.739206921200464e-05,0.5601195610927598
586.0,25.0,718.4087645177498,1399450.0329057046,5432.7366961361995,8.702753053592316e-05,0.5585322646298919
587.0,25.0,716.3800176344328,1404893.8975889808,5455.084494006574,8.666292514426628e-05,0.5569328194690641
588.0,25.0,714.3330460405033,1410360.3891440376,5477.994081641638,8.62981921708896e-05,0.5553210448211969
589.0,25.0,712.267412970846,1415850.08048453,5501.487907620028,8.593326940626371e-05,0.5536967520005004
590.0,25.0,710.1826639633022,1421363.567589114,5525.589667626948,8.556809320318847e-05,0.5520597440226056
591.0,25.0,708.0783258759033,1426901.4707925443,5550.3243936652225,8.52025983761729e-05,0.5504098151773075
592.0,25.0,705.953905833697,1432464.4361698693,5575.718551261504,8.483671809391099e-05,0.5487467505740414
593.0,25.0,703.808890098757,1438053.137022251,5601.800145550845,8.447038376419824e-05,0.5470703256579703
594.0,25.0,701.6427428563871,1443668.2754736478,5628.598837238676,8.410352491058157e-05,0.5453803056944444
595.0,25.0,699.4549049095455,1449310.5841889423,5656.146069577778,8.373606903992382e-05,0.5436764452192986
596.0,25.0,697.2447922728373,1454980.828225016,5684.475207650752,8.33679415000059e-05,0.5419584874523504
597.0,25.0,695.0117946560854,1460679.8070279118,5713.621691436166,8.299906532613194e-05,0.5402261636710398
598.0,25.0,692.7552738265775,1466408.3565906286,5743.623204342496,8.26293610756262e-05,0.538479192541044
599.0,25.0,690.4745618374715,1472167.3517879818,5774.5198591463095,8.225874664892401e-05,0.5367172794002367
600.0,25.0,688.1689591084448,1477957.708907016,5806.354403555735,8.188713709582335e-05,0.5349401154921344
601.0,25.0,685.8377323427217,1483780.3883938435,5839.172447959514,8.151444440525122e-05,0.5331473771444994
602.0,25.0,683.4801122625629,1489636.3978405476,5873.022718317507,8.114057727668335e-05,0.53133872488836
603.0,25.0,681.0952911429175,1495526.7952389396,5907.957337611541,8.076544087110864e-05,0.5295138025122911
604.0,25.0,678.6824201199862,1501452.692531669,5944.032139824708,8.038893653910822e-05,0.5276722360461518
605.0,25.0,676.2406062483071,1507415.259495484,5981.3070210595515,8.00109615232974e-05,0.5258136326679858
606.0,25.0,673.7689092760116,1513415.7279963929,6019.846333169331,7.963140863195057e-05,0.5239375795270431
607.0,25.0,671.2663381035894,1519455.3966622439,6059.719326175091,7.925016588018173e-05,0.5220436424752322
608.0,25.0,668.731846886065,1525535.6360251668,6101.000646813003,7.886711609447295e-05,0.5201313646983521
609.0,25.0,666.1643307326204,1531657.894194126,6143.770901820368,7.848213647573186e-05,0.5182002652377123
610.0,25.0,663.5626209501878,1537823.703127322,6188.11729608294,7.809509811526e-05,0.5162498373915012
611.0,25.0,660.9254797693857,1544034.6855849784,6234.134357558009,7.770586545717397e-05,0.5142795469843824
612.0,25.0,658.2515944809056,1550292.5628562674,6281.924763039,7.731429569973472e-05,0.5122888304923157
613.0,25.0,655.5395708987764,1556599.1633691913,6331.600281390812,7.69202381268311e-05,0.5102770930083489
614.0,25.0,652.7879260529054,1562956.4323105451,6383.282853961141,7.652353335940815e-05,0.5082437060335642
615.0,25.0,649.9950799967911,1569366.4424043756,6437.105835561307,7.612401251492919e-05,0.506188005075791
616.0,25.0,647.1593465964264,1575831.4060231806,6493.215423854292,7.572149626091046e-05,0.5041092870368177
617.0,25.0,644.2789231431541,1582353.6888362316,6551.772310335757,7.531579374620054e-05,0.5020068073671409
618.0,25.0,641.3518786051926,1588935.8252358872,6612.953592562448,7.490670139082101e-05,0.4998797769653152
619.0,25.0,638.376140299088,1595580.5358262232,6676.95499512167,7.44940015118021e-05,0.49772735879710606
620.0,25.0,635.3494787225869,1602290.74731023,6743.99345634875,7.407746075846812e-05,0.49554866420804494
621.0,25.0,632.2694902421854,1609069.6151747366,6814.310149409721,7.365682832580079e-05,0.49334274890140867
622.0,25.0,629.1335772713173,1615920.549647319,6888.17402054479,7.323183390885518e-05,0.49110860855308114
623.0,25.0,625.9389255054464,1622847.245491048,6965.885944688181,7.280218535434038e-05,0.4888451740347434
624.0,25.0,622.682477696681,1629853.7163131158,7047.783620131866,7.236756595732551e-05,0.4865513062187164
625.0,25.0,619.3609033488513,1636944.334198169,7134.24735047207,7.192763134118956e-05,0.48422579034184055
626.0,25.0,615.9705635907261,1644123.8756410915,7225.70689512771,7.148200584710151e-05,0.48186732991355097
627.0,25.0,612.5074703346911,1651397.5749552401,7322.6496110793105,7.103027834499941e-05,0.4794745401663609
628.0,25.0,608.967238644257,1658771.1865798153,7425.630160558786,7.057199736066144e-05,0.47704594106784753
629.0,25.0,605.3450310080394,1666251.0580162185,7535.282125470564,7.010666539232721e-05,0.47457994994572694
630.0,25.0,601.6354919390342,1673844.215504632,7652.331953814663,6.963373226442194e-05,0.4720748738268708
631.0,25.0,597.8326709723876,1681558.4650289256,7777.615772516937,6.915258733409766e-05,0.4695272248424053
632.0,25.0,593.9299317029307,1689402.5118404184,7912.0997437499,6.866255032680256e-05,0.4669384577793205
633.0,25.0,589.9198439608775,1697386.1024567366,8056.904831052606,6.81628605278124e-05,0.46430468690496307
634.0,25.0,585.7940555333373,1705520.19407834,8213.33709709869,6.765266399427152e-05,0.4616237015381824
635.0,25.0,581.5431389513169,1713817.1576504104,8382.925007639207,6.713099837242025e-05,0.45889314922136953
636.0,25.0,577.1564077001709,1722291.0225014056,8567.465716043442,6.659677480025073e-05,0.45611053652873845
637.0,25.0,572.6216946595003,1730957.7727950376,8769.08303402694,6.604875623585511e-05,0.4532732365114874
638.0,25.0,567.9250834476189,1739835.7092320686,8990.300902395404,6.548553135793924e-05,0.4503785068068273
639.0,25.0,563.0505803182363,1748945.8940182466,9234.137921442212,6.490548290589161e-05,0.44742352483011777
640.0,25.0,557.9797097757225,1758312.7039104297,9504.231361164873,6.430674890608442e-05,0.44440545050819863
641.0,25.0,552.691010133412,1767964.526646316,9805.00393861483,6.368717456564144e-05,0.4413215340267666
642.0,25.0,547.1593939679307,1777934.652954136,10141.89521752765,6.304425151189374e-05,0.4381692985827067
643.0,25.0,541.3553192841274,1788262.4446596082,10521.695009090301,6.237503914954125e-05,0.43494685101586295
644.0,25.0,535.2436834267348,1798994.9086856067,10953.04493268582,6.167605950062004e-05,0.4316534158518534
